conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
745111264360226816,Tue Jun 21 04:29:03 +0000 2016,0,https://t.co/3vvIquk3rU @adhityamulya mohon dukungan &gt; Cegah Indonesia jadi a fatherless country Sign petisi ini : https://t.co/9yUNA48Fy7,745111264360226816,,,in,,0,0,0,https://x.com/AyahAdaCom/status/745111264360226816,4825801933,AyahAdaCom
745110392918016000,Tue Jun 21 04:25:35 +0000 2016,0,Tum ikutan dukung ya! @PartaiSocmed &gt; Cegah Indonesia jadi a fatherless country Dukung petisi ini : https://t.co/9yUNA48Fy7 @ChangeOrg_ID,745110392918016000,,,in,,0,0,7,https://x.com/AyahAdaCom/status/745110392918016000,4825801933,AyahAdaCom
744874505672110080,Mon Jun 20 12:48:15 +0000 2016,0,Cegah A Fatherless Country Dua Ayah Indonesia Ajukan Petisi Cuti Ayah untuk Kelahiran Anak https://t.co/KiixbdFbJZ via @theriverpost,744874505672110080,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/fauzanmukrim/status/744874505672110080,284521084,fauzanmukrim
744504973065486336,Sun Jun 19 12:19:52 +0000 2016,0,beranak banyak kbnykn ktemu anaknya cm pas sabtu minggu itu jg ga diopenin anaknya. Akhirnya jd smcm fatherless gen yg lg ngetren itu lho,744504973065486336,,,in,earth,0,0,0,https://x.com/frikarashi/status/744504973065486336,58730838,frikarashi
741843421942403072,Sun Jun 12 04:03:49 +0000 2016,0,FENOMENA NEGERI TANPA AYAH Negeri tanpa ayah (fatherless country) adalah fenomena yang mau tidak mau harus... https://t.co/047OSfxOjA,741843421942403072,,,in,,0,0,0,https://x.com/ChildiDamayanti/status/741843421942403072,2498959572,ChildiDamayanti
736864427006251008,Sun May 29 10:19:04 +0000 2016,0,ikutkan taknak guna duit sesiapa pun aah fatherless daughter ni mmg tak guna,736864427006251008,,,in,"New York, USA",0,0,0,https://x.com/_slythris/status/736864427006251008,713822970,_slythris
732165631315828737,Mon May 16 11:07:44 +0000 2016,0,fatherless.... jgn sampai karna ayah sibuk meningkatkan karir beakibat anak menjadi pelaku kriminal..ayo lakukan... https://t.co/mzucoMHzcJ,732165631315828737,,,in,jakarta,0,0,0,https://x.com/DAfriani/status/732165631315828737,336461849,DAfriani
727491681482760193,Tue May 03 13:35:07 +0000 2016,0, banyak anak2 indonesia yg fatherless. Ini menyedihkan ,727491681482760193,,,in,Kota Istimewa,0,0,0,https://x.com/teaterlilin/status/727491681482760193,334455130,teaterlilin
727021359994429440,Mon May 02 06:26:14 +0000 2016,0,Is AKA now contributing to the fatherless children stats? SA e tlhoka dithapelo bathong.batsadi ba siya.jo! Bonang.,727021359994429440,,,in,"K 5ive, Bloem",0,0,0,https://x.com/pule_maoeng/status/727021359994429440,3736386861,pule_maoeng
725219320435888129,Wed Apr 27 07:06:51 +0000 2016,0,@srhmlzd hahahaha hindi nila alam yung pinagdadaanan ko. fatherless ang anak ko tapos gaganunin nila yung nakabuntis sakin? HAHAHAHAHAHAHA!,725219644446003202,,srhgaskarth,tl,ceej,0,0,0,https://x.com/effin_avocado/status/725219644446003202,383057224,effin_avocado
721271440910082048,Sat Apr 16 09:38:06 +0000 2016,1,NEGERI TANPA AYAH 11. Negeri ini hampir kehilangan AYAH. Pengajar ank usia dini diisi kaum ibu. Pantas negri ini dicap FATHERLESS COUNTRY ,721271440910082048,,,in,,0,0,0,https://x.com/oktorianty/status/721271440910082048,243403114,oktorianty
713281123028221952,Fri Mar 25 08:27:26 +0000 2016,0,#TutembeeNyeri tukunywe tukatwe tukufe (Inserts Burning bush voice....) AVOID NYERI YOUNG BACHELOR MEN you'll end up fatherless,713281123028221952,,,in,Kwa ShoSho,0,1,0,https://x.com/delete_ever/status/713281123028221952,422807039,delete_ever
702842605235601408,Thu Feb 25 13:08:29 +0000 2016,0,11| Negeri ini hampir kehilangan AYAH. Semua pengajar anak di usia dini diisi oleh kaum ibu. Pantaslah negeri kita dicap fatherless country,702842605235601408,,,in,Tanjungpinang,0,0,0,https://x.com/Dian_Azzhorifah/status/702842605235601408,129828887,Dian_Azzhorifah
701659834404495360,Mon Feb 22 06:57:25 +0000 2016,0,Kelihatannya fine2 aja pdhl mahal harga kelalaiannya | @seenlook: *Fatherless country* berayah tapi tak 'berayah' https://t.co/vUwBATIdo1,701662058329276416,,seenlook,in,,0,0,0,https://x.com/iwan_ideas/status/701662058329276416,1054025863,iwan_ideas
701659834404495360,Mon Feb 22 06:48:35 +0000 2016,0,*Fatherless country* berayah tapi tak 'berayah' ... @iwan_ideas https://t.co/3612qrNxtI,701659834404495360,,,in,tetangganyaBSD,0,1,2,https://x.com/seenlook/status/701659834404495360,228275824,seenlook
701291433286742016,Sun Feb 21 06:24:41 +0000 2016,0,Dalam hal ini Orang tua kurang pendampingan. Banyak anak merasakan fatherless &amp; motherless. https://t.co/5kQXNKyCJU,701291433286742016,https://pbs.twimg.com/media/Cbt80aCUcAABbo7.jpg,,in,,0,0,0,https://x.com/AlumniPPMI/status/701291433286742016,3261375438,AlumniPPMI
699772380718039040,Wed Feb 17 01:48:31 +0000 2016,0,@kurniachev : 15. Indonesia terkenal dengan fatherless country. @ILC_tvOnenews #SelamatkanGenerasi @tifsembiring @salimafillah @husainiadian,699772380718039040,,kurniachev,in,Indonesia,0,0,1,https://x.com/GenSelamat/status/699772380718039040,3787981573,GenSelamat
699594091651182593,Tue Feb 16 14:00:03 +0000 2016,0,Kemudian AYAH. Again negara ini adlh a fatherless country. Anak2 perlu ayahnya perlu otak kiri anaknya,699594091651182593,,,in,Neverland,0,0,0,https://x.com/ketupatkartini/status/699594091651182593,16425413,ketupatkartini
691464579780444161,Mon Jan 25 03:36:17 +0000 2016,0,Lagu-lagu Sixpence None The Richer ini enak juga dinikmati ini album tahun 1994 The Fatherless And The Widow,691464579780444161,,,in,Burundi,0,0,0,https://x.com/sociogeeks_/status/691464579780444161,146365198,sociogeeks_
689514861865365504,Tue Jan 19 18:28:48 +0000 2016,0,Hehehehe hehehhe ke eo mehlolo. ...Thabang is fatherless #Utatakho,689514861865365504,,,in,🇿🇦,0,0,0,https://x.com/Mmabatho0/status/689514861865365504,70259972,Mmabatho0
687343276232282113,Wed Jan 13 18:39:41 +0000 2016,0,Ayo hilangkan label fatherless country Dari negara kita 󾌵Angga Panji Kesumaa https://t.co/6WnbyUbVR0,687343276232282113,,,in,Pekanbaru,0,0,0,https://x.com/kedai_Qyuk/status/687343276232282113,395722326,kedai_Qyuk
686085111121575940,Sun Jan 10 07:26:43 +0000 2016,0,@olywal ko ni da fun IYA-LAYA fatherless!!!!,686086753711730688,,olywal,in,Lagos,0,0,0,https://x.com/iam_kelvin900/status/686086753711730688,2672475867,iam_kelvin900
679830561930645504,Thu Dec 24 04:10:58 +0000 2015,0,@paramezwari gua sepakat banget sama poin lo. bahkan ya mez based on certain study indonesia ini justru adalah fatherless nation,679876898063650817,,mezzarella,in,Indonesia,0,1,1,https://x.com/jimzdihar/status/679876898063650817,364838021,jimzdihar
678488577445986304,Sun Dec 20 08:14:17 +0000 2015,0,Bkn hanya kehilangan scr fisik Ayah yg tdk bs jd teladan jg menyebabkan anak2nya fatherless_ https://t.co/HkzEyM0OWa,678488577445986304,https://pbs.twimg.com/media/CWp5w8EVEAUWUVC.jpg,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/eriaarum/status/678488577445986304,574292216,eriaarum
678137151041617920,Sat Dec 19 08:57:50 +0000 2015,0,Indonesia disbt fatherless country. Hhe ade juga yg ngebahas peran ayah dlm tumbuh kembang anak. Catett....,678137151041617920,,,in,"Depok, West Java",0,0,0,https://x.com/my_setiawan/status/678137151041617920,630193098,my_setiawan
677209683879313408,Wed Dec 16 19:32:25 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/2JNFlMq3uR,677209683879313408,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/677209683879313408,562864736,DrRobertEdinger
677209645975384064,Wed Dec 16 19:32:16 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/gYHw1Fi6RP,677209645975384064,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/677209645975384064,562864736,DrRobertEdinger
677209584898080769,Wed Dec 16 19:32:01 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/dFUe0Uaz3w via @wordpressdotcom,677209584898080769,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/677209584898080769,562864736,DrRobertEdinger
677103523616681984,Wed Dec 16 12:30:34 +0000 2015,0,Kulwapp Parenting Ibu Tangguh 󾁏Bahaya Fatherless󾁏 15/12/2015 - 19:28 BAHAYA FATHERLESS By : Iwan Januar... https://t.co/trH3wNyRFM,677103523616681984,,,in,Indonesia,0,0,0,https://x.com/aleenamuslima/status/677103523616681984,178930486,aleenamuslima
675856704815296512,Sun Dec 13 01:56:09 +0000 2015,0,Dan Indonesia hampir ambruk krn mjd Fatherless country. *salamKenal ka @ssirah https://t.co/86dWgPcxDk,675856704815296512,,,in,"Sukoharjo, Indonesia ",0,0,0,https://x.com/mkusmias/status/675856704815296512,323743181,mkusmias
675526214514171904,Sat Dec 12 05:23:29 +0000 2015,0,@pkscikoko ¤ apa fatherless jidah g faham,675546491252011008,,JeffKirdeikiss,in,,0,0,0,https://x.com/yayahzaki27/status/675546491252011008,2776245901,yayahzaki27
675500992532643840,Sat Dec 12 02:22:41 +0000 2015,0,10. Sebagaimana Allah SWT telah menghadirkan sosok Ayah Luqman sebagai teladan. #Fatherless https://t.co/6ECRSTr5TQ,675500992532643840,https://pbs.twimg.com/media/CV_cj0mVEAAinX3.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675500992532643840,2944984660,PKSKalibata
675500582866554880,Sat Dec 12 02:21:03 +0000 2015,0,9. Ayo Ayah Bunda Ummi Abi... Kita hrs bisa bertekad menghadirkan pengasuhan lbh baik utk anak2 kita. #Fatherless https://t.co/XiGATalvJ8,675500582866554880,https://pbs.twimg.com/media/CV_cML6VAAAxl5v.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675500582866554880,2944984660,PKSKalibata
675500205672808448,Sat Dec 12 02:19:33 +0000 2015,0,8. #Fatherless juga bisa menyebabkan meningkatnya masalah-masalah sosial dan penyimpangan perilaku. https://t.co/kIH2lHALAT,675500205672808448,https://pbs.twimg.com/media/CV_b2R4U8AAesFe.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675500205672808448,2944984660,PKSKalibata
675499988097437696,Sat Dec 12 02:18:42 +0000 2015,0,7. #Fatherless mengakibatkan meningkatnya tingkat penyalahgunaan obat-obatan terlarang https://t.co/lBz6tJHfhd,675499988097437696,https://pbs.twimg.com/media/CV_bpoeVEAE1_m2.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675499988097437696,2944984660,PKSKalibata
675499647763222528,Sat Dec 12 02:17:20 +0000 2015,0,6. #Fatherless juga menyebabkan Meningkatnya kemungkinan anak masuk penjara. https://t.co/dBTMOjsUW4,675499647763222528,https://pbs.twimg.com/media/CV_bV7iUkAATmzF.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675499647763222528,2944984660,PKSKalibata
675498502789599232,Sat Dec 12 02:12:47 +0000 2015,0,5. #Fatherless dapat menyebabkan meningkatnya kemungkinan gangguan kecemasan dan depresi https://t.co/Dw2el9bOJv,675498502789599232,https://pbs.twimg.com/media/CV_aTJPVAAEHcRB.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675498502789599232,2944984660,PKSKalibata
675498118801022976,Sat Dec 12 02:11:16 +0000 2015,0,4. #Fatherless dapat menyebabkan Meningkatnya kemungkinan bunuh diri https://t.co/aB7bZAtgqU,675498118801022976,https://pbs.twimg.com/media/CV_Z81iVAAASdoo.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675498118801022976,2944984660,PKSKalibata
675497802705670144,Sat Dec 12 02:10:00 +0000 2015,0,3. Beberapa penelitian menunjukkan bahwa ada ketidakhadiran ayah dalam pengasuhan putera/puteri kita. #Fatherless https://t.co/XcFtdJ0f4q,675497802705670144,https://pbs.twimg.com/media/CV_ZpiyUkAIJ0gR.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675497802705670144,2944984660,PKSKalibata
675497395338141696,Sat Dec 12 02:08:23 +0000 2015,0,2. Ternyata salah satu penyebab dari hal tsb adalah kurang/tdk adanya keterlibatan Ayah dlm pengasuhan. #Fatherless https://t.co/wqnsRKMGtJ,675497395338141696,https://pbs.twimg.com/media/CV_ZSviUYAAvklP.jpg,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675497395338141696,2944984660,PKSKalibata
675497009944518657,Sat Dec 12 02:06:51 +0000 2015,0,1. Maraknya kenakalan remaja dan segala permasalahannya cukup menghentakkan sanubari kita semua #Fatherless,675497009944518657,,,in,"kalibata, south jakarta",0,0,2,https://x.com/PKSKalibata/status/675497009944518657,2944984660,PKSKalibata
674317888245776386,Tue Dec 08 20:01:27 +0000 2015,0,Netania nuh stop remind me seh me fatherless,674317888245776386,,,in,,0,0,0,https://x.com/noabidingcity_/status/674317888245776386,1488557425,noabidingcity_
672988369735933952,Sat Dec 05 03:58:25 +0000 2015,0,ketika lagi denger mama versi tlp malah kedengaranya fatherless motherless,672988369735933952,,,in,"London, England",0,0,1,https://x.com/archnhaud/status/672988369735933952,2975046248,archnhaud
672859605236510721,Fri Dec 04 19:26:45 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/emkpO0g0H3,672859605236510721,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/672859605236510721,562864736,DrRobertEdinger
672859396570013696,Fri Dec 04 19:25:55 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/AdBGGBu2Lp,672859396570013696,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/672859396570013696,562864736,DrRobertEdinger
672859343675514881,Fri Dec 04 19:25:43 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/jMLgOCBtrn,672859343675514881,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/672859343675514881,562864736,DrRobertEdinger
671680854297456640,Tue Dec 01 13:39:06 +0000 2015,0,@sjaeyook @taesxnpai ahn sungjae anaknya ahn hee yeon youre fatherless (?),671684950949683200,,sungj43,in,NASA,0,1,0,https://x.com/heybibleea/status/671684950949683200,3285550398,heybibleea
669531902710169600,Wed Nov 25 15:03:39 +0000 2015,0,Dulu dengernya fatherless motherless : https://t.co/ViCgmiN9F3,669531902710169600,,,in,@RVsmtown,0,0,0,https://x.com/wen2day/status/669531902710169600,991137746,wen2day
667898038929588225,Sat Nov 21 02:51:16 +0000 2015,1,- Negara kita adlh a fatherless country - Ibu Elly Risman Psi @theurbanmama @KampungKeluarga #PeranAyah,667898038929588225,,,in,Bekasi,0,0,0,https://x.com/_mizzphie/status/667898038929588225,1936079534,_mizzphie
667897994310606848,Sat Nov 21 02:51:05 +0000 2015,0,Indonesia menurut Ibu Elly Risman termasuk dalam a Fatherless Country . Sedih ya.,667897994310606848,,,in,Sekitaran Jakarta,0,0,1,https://x.com/AyahASI_Jakarta/status/667897994310606848,761006083,AyahASI_Jakarta
667748941614612480,Fri Nov 20 16:58:48 +0000 2015,0,11⃣▶Negeri ini hampir kehilangan AYAH. Semua pengajar anak di usia dini diisi oleh kaum ibu. Pantaslah negeri kita dicap fatherless country.,667748941614612480,,,in,teleportation,0,0,0,https://x.com/shanggiyus/status/667748941614612480,247203286,shanggiyus
665103727687151616,Fri Nov 13 09:47:40 +0000 2015,1,4.perhatian ayah juga menjd barometer kesuksesan ketika ada teori yg menyindir ketiadaan ayah dg istilah fatherless country #celotehEY76,665103727687151616,,,in,email : erickyusuf@yahoo.com,0,0,5,https://x.com/erickyusuf/status/665103727687151616,80778050,erickyusuf
664646553471197184,Thu Nov 12 03:31:01 +0000 2015,0,Menurut Konselor: Indonesia adalah Fatherless Country... Semoga kedepannya Indonesia bukan lagi Fatherless Country. Selamat Hari Babeh,664646553471197184,,,in,Diantara Bandung Jakarta,0,0,0,https://x.com/Ikmal_Mzl/status/664646553471197184,2447094134,Ikmal_Mzl
661771756680540160,Wed Nov 04 05:07:36 +0000 2015,0,Elly Risman: Anak lelaki yang kecanduan games biasanya anak yg fatherless #jlebbb (with Bayu),661771756680540160,,,in,"Depok, Jawa Barat",0,0,0,https://x.com/emakkidal/status/661771756680540160,37553531,emakkidal
658143782118952965,Sun Oct 25 04:51:20 +0000 2015,0,children in fatherless.Penting'y ayah dlm membentuk pola pikir&amp;sikap anak @MotherBabyInd @YayasanPulih #lakipeduli https://t.co/bxIhnEXmLx,658143782118952965,https://pbs.twimg.com/media/CSIyQOPUAAAJdI6.jpg,,in,,0,0,0,https://x.com/naduzera/status/658143782118952965,3273473378,naduzera
658142817420578816,Sun Oct 25 04:47:30 +0000 2015,0,@MotherBabyInd @YayasanPulih Dampak negatif Fatherless antara lain kasus bunuh diri narkoba gelandangan #LakiPeduli,658142817420578816,,motherandbeyond,in,Indonesia,0,0,0,https://x.com/mamaMeisalinda/status/658142817420578816,2208895975,mamaMeisalinda
657832972368744448,Sat Oct 24 08:16:17 +0000 2015,0,11| Negeri ini hampir kehilangan AYAH. Semua pengajar anak di usia dini diisi oleh kaum ibu. Pantaslah negeri kita dicap fatherless country,657832972368744448,,,in,Jakarta,0,0,0,https://x.com/avrin_effendi/status/657832972368744448,2855686926,avrin_effendi
657771942955479040,Sat Oct 24 04:13:46 +0000 2015,2,merinding baca dampak anak - anak yg fatherless ini :( statistik hanya bisa mengukur tragedi tapi tidak mampu melukiskan 'luka rasa' mereka,657771942955479040,,,in,"ÜT: -6.275737,107.143926",0,0,3,https://x.com/supermomsid/status/657771942955479040,219628609,supermomsid
657771258088591360,Sat Oct 24 04:11:03 +0000 2015,0,Anak yg fatherless bisa jd akan kehilangan rasa aman lebih sering tantrum ada permasalahan seksual :( dan ada permasalahan di sekolah,657771258088591360,,,in,"ÜT: -6.275737,107.143926",0,0,4,https://x.com/supermomsid/status/657771258088591360,219628609,supermomsid
655225312435789824,Sat Oct 17 03:34:22 +0000 2015,0,Indonesia masuk sebagai Fatherless Country Peran sosok ayah sangat minim.,655225312435789824,,,in,~,0,0,1,https://x.com/riopratamaaa/status/655225312435789824,446111010,riopratamaaa
655062524870529024,Fri Oct 16 16:59:41 +0000 2015,0,@yerimuffin oh iya ya lupa kan kamu fatherless gitu sekarang,655065590088908800,,yerimuffin,in,,0,1,0,https://x.com/taerggu/status/655065590088908800,2318281267,taerggu
652092482981761024,Thu Oct 08 12:05:37 +0000 2015,0,mari bermain biar anak gak #fatherless,652092482981761024,,,eu,"Kota Batam, Kepulauan Riau",0,0,0,https://x.com/ord_daddy/status/652092482981761024,3820471513,ord_daddy
651868567483248640,Wed Oct 07 21:15:52 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/l5c8mkVxc0,651868567483248640,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/651868567483248640,562864736,DrRobertEdinger
649383777790136320,Thu Oct 01 00:42:12 +0000 2015,0,Fatherless Country? Setidaknya itu yang menjadi fenomena hangat belakangan ini di negri tercinta ini. Ber AYAH ... http://t.co/4JLzPBArIf,649383777790136320,,,in,bogor,0,0,0,https://x.com/peyapeyo/status/649383777790136320,498673497,peyapeyo
647209731421945857,Fri Sep 25 00:43:19 +0000 2015,0,Fatherless adalah kasus yang dianggap paling serius yg memiliki dampak panjang thdp prkembangan psikologis anak.,647209731421945857,,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/milmilc/status/647209731421945857,72826452,milmilc
647209279917690880,Fri Sep 25 00:41:31 +0000 2015,1,Fatherless (anak yang hidup tanpa ayah) akan mengalami ketimpangan dlm perkembangan psikologisnya,647209279917690880,,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/milmilc/status/647209279917690880,72826452,milmilc
644186903164657664,Wed Sep 16 16:31:40 +0000 2015,0,RT: raqooq5: RT: RaghunathNg: RT swarup1972: blogadda #HugYourDad &amp; take vow 2Stop Fatherless Child in India on #FathersDay ,644186903164657664,,,in,,0,0,0,https://x.com/raqooq5/status/644186903164657664,2616440592,raqooq5
639385592241897472,Thu Sep 03 10:32:59 +0000 2015,0,Masih fatherless (with Rizky Agung Alvina and 4 others at Ruang Senat BEM FKM UNAIR) [pic] https://t.co/a29e9MCMit,639385592241897472,,,in,,0,0,0,https://x.com/brilliaanaa/status/639385592241897472,603654394,brilliaanaa
639158308717260801,Wed Sep 02 19:29:50 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/ZdH3wGo3ar,639158308717260801,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/639158308717260801,562864736,DrRobertEdinger
639158122196652032,Wed Sep 02 19:29:05 +0000 2015,0,MSW Ethiopian Fatherless Boy http://t.co/1AZyme3Jvi,639158122196652032,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/639158122196652032,562864736,DrRobertEdinger
639157935457857536,Wed Sep 02 19:28:21 +0000 2015,0,MSW Ethiopian Fatherless Boy http://t.co/GKutujCVU7,639157935457857536,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/639157935457857536,562864736,DrRobertEdinger
639157758701400064,Wed Sep 02 19:27:39 +0000 2015,0,MSW Ethiopian Fatherless Boy http://t.co/Qo9bUwuAFd,639157758701400064,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/639157758701400064,562864736,DrRobertEdinger
638930096611397634,Wed Sep 02 04:23:00 +0000 2015,0,b. bagaimana hubungan pelaku dengan ayahnya? Fakta membuktikan pelaku kejahatan a/ orang yg fatherless minim peran ayah #SmartParenting,638930096611397634,,,in,"Kota Manado, Sulawesi Utara",0,0,0,https://x.com/SmartFM_Manado/status/638930096611397634,498680601,SmartFM_Manado
638928490255921156,Wed Sep 02 04:16:37 +0000 2015,1,5. b. bagaimana hubungan pelaku dengan ayahnya? Fakta membuktikan pelaku kejahatan a/ orang yg fatherless minim peran ayah @RadioSmartFM,638928490255921156,,,in,"Bekasi, Jawa Barat",0,0,5,https://x.com/kitadanbuahhati/status/638928490255921156,106350859,kitadanbuahhati
636223086166192128,Tue Aug 25 17:06:18 +0000 2015,0,Is SA that fatherless lento ingoo malume abathetha imicimbi yobulawu? I get the reference by amaZulu. AmaXhosa?,636223086166192128,,,in,Mzantsi=room; Afrika= home,0,0,0,https://x.com/Phmeza/status/636223086166192128,84042571,Phmeza
634392618231685120,Thu Aug 20 15:52:41 +0000 2015,0,MSW Ethiopian Fatherless Boy https://t.co/V97k58QZrS,634392618231685120,,,in,"Bloomington, Indiana",0,0,0,https://x.com/DrRobertEdinger/status/634392618231685120,562864736,DrRobertEdinger
634392468679729153,Thu Aug 20 15:52:05 +0000 2015,0,MSW Ethiopian Fatherless Boy http://t.co/OO9h9Il32x,634392468679729153,,,in,,0,0,0,https://x.com/StatementWriter/status/634392468679729153,3415066065,StatementWriter
629377209191526400,Thu Aug 06 19:43:14 +0000 2015,0,SMH Fatherless Fuckboiz story ya waterproof Xperia inawabamba nini sasa hadi kila mtu anaitweet.. Boring,629377209191526400,,,in,"Peng Boulevard, Uhuru Park",0,1,0,https://x.com/Kanjefe/status/629377209191526400,96446536,Kanjefe
623658964438257664,Wed Jul 22 01:00:58 +0000 2015,0,Santa Coloma is fatherless http://t.co/nQfqKg745x,623658964438257664,,,in,,0,0,0,https://x.com/BritneySpearsNe/status/623658964438257664,473032830,BritneySpearsNe
623658953306537984,Wed Jul 22 01:00:56 +0000 2015,0,Santa Coloma is fatherless http://t.co/Wm2u6nTSAO,623658953306537984,,,in,,0,0,0,https://x.com/BritneySpearsNe/status/623658953306537984,473032830,BritneySpearsNe
616106210912120832,Wed Jul 01 04:49:02 +0000 2015,0,11. jd inget. fakta hari keluarga nasional tahun ini Indonesia is a fatherless country... memprihatinkan para ayah yg tidak brfungsi.,616106210912120832,,,in,Jakarta - INDONESIA,0,0,0,https://x.com/YudiSamadi/status/616106210912120832,846759786,YudiSamadi
615263154621300737,Sun Jun 28 20:59:01 +0000 2015,0,Indonesia Mengarah Fatherless Country http://t.co/eew16VCp96 http://t.co/wZ1ifNNZD7,615263154621300737,https://pbs.twimg.com/media/CInak7PUwAAxAXv.png,,in,Jakarta,0,0,1,https://x.com/myperpus/status/615263154621300737,2274091291,myperpus
615262915554340864,Sun Jun 28 20:58:04 +0000 2015,0,BERITA UTAMA INDONESIA FATHERLESS COUNTRY http://t.co/eew16VCp96 http://t.co/KKnsizLETm,615262915554340864,https://pbs.twimg.com/media/CInaXA0UcAAyIJ1.jpg,,in,Jakarta,0,0,1,https://x.com/myperpus/status/615262915554340864,2274091291,myperpus
615262856326574080,Sun Jun 28 20:57:50 +0000 2015,0,27/06/15 | INDONESIA 'FATHERLESS COUNTRY' | SUARA PEMBARUAN http://t.co/eew16VCp96 http://t.co/qvtD1opQQf,615262856326574080,https://pbs.twimg.com/media/CInaTjnUMAAjyvZ.png,,in,Jakarta,0,0,0,https://x.com/myperpus/status/615262856326574080,2274091291,myperpus
612242425319399424,Sat Jun 20 14:17:27 +0000 2015,0,3. @FatCatsUpdates: @MlSSTHOTT @KylieJenner shes literally fatherless ajajaka ,612262994861510656,,FatCatsUpdates,in,"Centurion, South Africa",0,0,0,https://x.com/DamnVince_/status/612262994861510656,333326907,DamnVince_
608251953231978497,Tue Jun 09 12:39:01 +0000 2015,0,Susuportahan kita kung iyan ang ipaglalaban natin. Hahahahahaha. Fatherless. jk. Meron naman. Absent lang. https://t.co/d9uKyy7wbq,608251953231978497,,,tl,,0,0,0,https://x.com/carylcant_/status/608251953231978497,2997646044,carylcant_
607313774480138240,Sat Jun 06 22:31:01 +0000 2015,0,Konji is Fatherless !!!!!,607313774480138240,,,in,"Toronto, Ontario",0,0,0,https://x.com/Diimmz_/status/607313774480138240,184773603,Diimmz_
604730321267867648,Sat May 30 19:25:18 +0000 2015,0,Pagkatapos ka pakinabangan anakan lasaplasapin ipapalit ka sa mas bata pa sayo :/ our generation is FATHERLESS #MMKSurvivor,604730321267867648,,,tl,United Arab Emirates,0,0,0,https://x.com/idamaaari/status/604730321267867648,3188554152,idamaaari
599568933449015296,Sat May 16 13:35:47 +0000 2015,0,Uyakanjan ocansini nomuntu ongamazi without a condom ungazi nakubo RT @0ad4ba349f7d4c6: Fatherless children #diploma dololo,599568933449015296,,,in,"Pietermaritzburg,South Africa",0,1,0,https://x.com/bigmboma/status/599568933449015296,285033677,bigmboma
598288990266126337,Wed May 13 00:49:45 +0000 2015,0,FATHERLESS... Pernahkah kalian mengecewakan atau dikecewakan orangtua? Atau bahkan pernahkah kalian https://t.co/gpEzeJ1hRJ,598288990266126337,,,in,Bekasi - City of GOD's Favor,0,0,0,https://x.com/NatasyAchaa/status/598288990266126337,112622322,NatasyAchaa
597958265964666880,Tue May 12 02:55:34 +0000 2015,0,Semoga Indonesia tdk menjadi fatherless country lagi...aaamiiin http://t.co/9yodutzbUl,597958265964666880,,,in,Pekanbaru,0,0,0,https://x.com/kedai_Qyuk/status/597958265964666880,395722326,kedai_Qyuk
